"Data Source","World Development Indicators",

"Last Updated Date","2021-11-23",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Aruba","ABW","Fixed telephone subscriptions (per 100 people)","IT.MLT.MAIN.P2","","","","","","","","","","","","","","","","","","","","","","","14.67112234","16.07691195","17.50588834","19.03976137","20.83998468","22.45888118","25.73388562","28.62268974","30.10828815","29.40175173","29.89668059","28.96391923","28.03129074","33.98735123","40.35576923","38.87608103","40.17553307","41.07297343","41.93587443","39.97072058","39.08960755","38.53963738","38.48911755","38.24714339","38.33131682","38.14289384","37.94569743","36.17367306","34.46478278","","35.10140406","33.92820791","33.72713782","33.54386099","","","","","",
"Africa Eastern and Southern","AFE","Fixed telephone subscriptions (per 100 people)","IT.MLT.MAIN.P2","0.814738244406129","0.84236798921054","0.843302196219782","0.844147336182397","0.844889227805325","0.787191639192416","0.793235824489002","0.793285841568396","0.793241386460741","0.793198742032217","0.765614708309383","0.773276941796367","0.773499133684909","0.773571514370305","0.773216401974737","0.869530770092872","0.866585186727924","0.909748736365615","0.974521569308949","0.982840875793444","1.02693296596393","1.03426825482595","1.08809965089334","1.12724600577284","1.14274517068147","1.18351588041748","1.2551485183781","1.28796376516015","1.33773523709637","1.39317188433014","1.4501472305354","1.47462163988507","1.44341169071699","1.46393149426147","1.50143855242638","1.56071963075825","1.63088240783277","1.73619074199692","1.85817694832925","1.97433429670883","1.86083099700546","1.85969653647599","1.90194895663987","1.95503039675374","1.94836803570107","1.84286296867743","1.82409047935348","1.83943093056176","1.83353795293262","1.87254302242918","1.8238498433724","1.72880284917891","1.6338098384664","1.3593769622377","1.31235636413336","1.29483888044159","1.36399966410494","1.34524529936693","1.00720256089752","0.77568481356733","0.794053368816968",
"Afghanistan","AFG","Fixed telephone subscriptions (per 100 people)","IT.MLT.MAIN.P2","0.08558434","0.0855843","0.0855843","0.0855843","0.0855843","0.093408006","0.093408","0.093408","0.093408","0.093408","0.143194135","0.143194","0.143194","0.143194","0.143194","0.16943596","0.171520053","0.168548206","0.189638142","0.18865032","0.193164218","0.240667985","0.217348645","0.231301839","0.245815161","0.259670463","0.272661145","0.284371609","0.292649211","0.294888893","0.291646002","0.278216052","0.200199564","0.183351634","0.169831715","0.160126714","0.153818108","0.149815629","0.146926463","0.143771872","0.139557582","0.134215838","0.146233956","0.154977408","","","","","","0.01806668","0.056946073","0.04485445","0.288873636","0.296777873","0.305449729","0.319641044","0.322730963","0.327222367","0.343791756","0.353916384","0.374500884",
"Africa Western and Central","AFW","Fixed telephone subscriptions (per 100 people)","IT.MLT.MAIN.P2","0.0610835046307322","0.061229388011098","0.0613443745262043","0.0614623022162539","0.0615840875969119","","0.0847722833008651","0.0849248866901991","0.0850697344460691","0.0852375115365332","","0.0978044355292099","0.0982270142513586","0.0986435134688902","0.0989955654614608","","","","","","","0.234048661505932","0.229832109420942","0.250813725765043","0.25811439298253","0.263590056919149","0.272657896662887","0.280115353602916","0.285901377449559","0.29737198020354","0.322160446010617","0.329218169684398","0.353916014689222","0.371553146239778","0.395208694682679","0.428274764557218","0.454985209104815","0.480186458155278","0.530581061269415","0.586360054358436","0.670676425808294","0.72699398869958","0.774893501682167","0.807569408567795","0.869794462287399","0.928685156779951","1.1047673667773","1.07110819487526","0.980372013274081","1.09714240240191","0.960690799381969","0.878461257943594","0.79442825375138","0.768954447714415","0.781707775409015","0.73303984264287","0.695990810982171","0.632892303979106","0.628646636239404","0.583665992126011","0.560084019262641",
"Angola","AGO","Fixed telephone subscriptions (per 100 people)","IT.MLT.MAIN.P2","0.122201318","0.122201","0.122201","0.122201","0.122201","0.173293106","0.173293","0.173293","0.173293","0.173293","0.220699396","0.220699","0.220699","0.220699","0.220699","0.256264237","0.261006615","0.265472571","0.320895138","0.372297724","0.431587972","0.424746593","0.550433097","0.49460579","0.478431377","0.475306307","0.46598336","0.580021985","0.587275988","0.584908811","0.590797768","0.587807837","0.386336304","0.407646656","0.392631764","0.378194485","0.365433143","0.418778918","0.423839135","0.423524011","0.395840974","0.453210902","0.45777779","0.469293925","0.502608334","0.497900492","0.487173609","0.451051723","0.526815672","1.346607515","1.203626644","0.658466753","0.829797565","0.82622928","1.066804089","1.021808589","1.055709859","0.54019943","0.557803272","0.391908386","0.362572305",
"Albania","ALB","Fixed telephone subscriptions (per 100 people)","IT.MLT.MAIN.P2","0.418375517","0.418376","0.418376","0.418376","0.418376","0.737855394","0.737855","0.737855","0.737855","0.737855","8.043866505","8.04387","8.04387","8.04387","8.04387","0.89810974","0.9127852","0.944937537","0.960024875","0.989531894","1.017635284","1.059544191","1.075162842","1.089680341","1.101875254","1.120494115","1.149722818","1.152039077","1.15589709","1.183268491","1.217258411","1.265091551","1.381687465","1.345769074","1.318917826","1.354027195","2.060541517","2.800224018","3.718637906","4.495857267","4.879359002","6.310373122","7.037326942","8.178259108","8.842723032","9.037582488","8.357761831","9.887943235","11.44281871","12.20969187","11.29794442","11.57020165","10.70657933","9.683895874","8.139128994","7.843521202","8.614077281","8.554283747","8.62481528","8.429920057","7.765280178",
"Andorra","AND","Fixed telephone subscriptions (per 100 people)","IT.MLT.MAIN.P2","","","","","","2.695563103","2.69556","2.69556","2.69556","2.69556","7.785467128","7.78547","7.78547","7.78547","7.78547","12.56147207","13.13528653","14.38161789","16.43003231","18.17737952","19.48041146","23.85066667","26.55059569","29.36354516","30.44068749","31.39013453","33.51032956","34.84676504","35.51374073","37.04049725","39.44669688","41.31919324","42.96630893","43.88971806","45.25104903","46.66405638","48.11062772","49.71473876","51.36416077","52.20910362","52.32451445","51.23921534","49.85367386","48.05963215","45.95771471","44.94148376","45.07426568","44.93372357","44.56726527","44.85040787","45.20006158","45.85358281","46.48962112","47.75298982","48.27111711","49.80066914","50.05886386","49.88376774","51.1323793","51.40779342","",
"Arab World","ARB","Fixed telephone subscriptions (per 100 people)","IT.MLT.MAIN.P2","","","","","","","0.678223860434247","0.679674338049817","0.681111953254255","0.682512836996028","0.80649344098362","0.799584470091435","0.802601556837933","0.805438544641513","0.807701717311818","0.966662649045304","1.00981267652908","1.09567004274144","1.20056296240422","1.35736453735719","","1.65773998387574","2.01829437110959","2.18021546288648","2.32437318212032","2.57011088252916","2.74958926823832","2.88198956387486","3.01021065136031","3.17559692473116","3.38563348119714","3.60593046587677","3.84616641058829","4.05831216373115","4.29427761589784","4.57038998746229","4.89719783698195","5.26668536777224","5.77538060369493","6.39096397576282","6.87125851354658","7.383198035409","8.09937665843968","8.63748431389152","9.03489316378454","9.27214147636049","9.46804525992621","9.90308495590569","10.0640749376562","9.72826062840131","9.86338865289876","9.61750131365618","9.37436958459333","8.67981682769624","7.41791699723331","7.60014566412043","7.85500827620946","8.39170244691534","8.47197453767821","9.08767591567231","9.80581585274988",
"United Arab Emirates","ARE","Fixed telephone subscriptions (per 100 people)","IT.MLT.MAIN.P2","","","","","","","","","","","","","","","","4.70690369","5.652885462","6.776420288","8.62732613","10.34463144","11.8283409","13.00289073","14.00216002","14.47675502","14.59120799","15.15572069","15.25726296","16.1587338","18.20104409","20.44004657","21.68169229","22.58484487","23.94423279","25.45654006","26.80997304","27.83871409","29.06803365","31.26083249","32.53300318","32.87818009","32.54871793","31.88070193","31.43788751","30.59748939","29.19291053","26.95726561","24.71018876","22.46003218","22.51208021","19.95798606","17.30394241","20.40395105","21.52234686","22.67922822","22.82392075","24.38378909","24.41847969","24.46281586","24.31109924","24.18090157","24.07248967",
"Argentina","ARG","Fixed telephone subscriptions (per 100 people)","IT.MLT.MAIN.P2","4.465705835","4.46571","4.46571","4.46571","4.46571","4.963977319","4.96398","4.96398","4.96398","4.96398","5.389320628","5.38932","5.38932","5.38932","5.38932","6.382951743","6.388807844","6.346253861","6.385562244","6.541435132","6.735605234","7.759757348","8.20068438","7.762700265","8.741967481","8.971634131","9.313698664","9.511065062","10.0279804","9.593091779","9.279145235","9.465930046","10.72056444","11.72334998","14.49563859","16.4067133","17.76817383","19.14551663","19.67494022","19.80729103","21.41045972","21.81433339","20.45703346","22.58952641","22.75946267","24.27606446","24.07692383","23.93894108","24.30836853","24.12910642","24.24263527","23.52954345","22.64541879","22.89808781","23.03714445","23.38485831","23.36292528","22.17797517","22.01028152","17.32274615","16.27622308",
